Files already downloaded and verified
Files already downloaded and verified
Epoch : 0 Iter : 0 VAT Loss : tensor(0.6990, device='cuda:0') CE Loss : tensor(2.7805, device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 401 Iter : 0 VAT Loss : tensor(0.2185, device='cuda:0') CE Loss : tensor(0.0054, device='cuda:0')
Epoch : 401 Iter : 100 VAT Loss : tensor(0.2299, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 401 Iter : 200 VAT Loss : tensor(0.2292, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 401 Iter : 300 VAT Loss : tensor(0.2611, device='cuda:0') CE Loss : tensor(0.0098, device='cuda:0')
Epoch : 402 Iter : 0 VAT Loss : tensor(0.1822, device='cuda:0') CE Loss : tensor(0.0190, device='cuda:0')
Epoch : 402 Iter : 100 VAT Loss : tensor(0.2208, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
Epoch : 402 Iter : 200 VAT Loss : tensor(0.3385, device='cuda:0') CE Loss : tensor(0.0311, device='cuda:0')
Epoch : 402 Iter : 300 VAT Loss : tensor(0.2520, device='cuda:0') CE Loss : tensor(0.0083, device='cuda:0')
Epoch : 403 Iter : 0 VAT Loss : tensor(0.3681, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 403 Iter : 100 VAT Loss : tensor(0.2711, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 403 Iter : 200 VAT Loss : tensor(0.2728, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 403 Iter : 300 VAT Loss : tensor(0.2604, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 404 Iter : 0 VAT Loss : tensor(0.2839, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 404 Iter : 100 VAT Loss : tensor(0.2629, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 404 Iter : 200 VAT Loss : tensor(0.2308, device='cuda:0') CE Loss : tensor(0.0095, device='cuda:0')
Epoch : 404 Iter : 300 VAT Loss : tensor(0.2738, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 405 Iter : 0 VAT Loss : tensor(0.2801, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 405 Iter : 100 VAT Loss : tensor(0.3800, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
Epoch : 405 Iter : 200 VAT Loss : tensor(0.3221, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 405 Iter : 300 VAT Loss : tensor(0.2808, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.8300, device='cuda:0')
Epoch : 406 Iter : 0 VAT Loss : tensor(0.3243, device='cuda:0') CE Loss : tensor(0.0036, device='cuda:0')
Epoch : 406 Iter : 100 VAT Loss : tensor(0.3349, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 406 Iter : 200 VAT Loss : tensor(0.3069, device='cuda:0') CE Loss : tensor(0.0004, device='cuda:0')
Epoch : 406 Iter : 300 VAT Loss : tensor(0.3496, device='cuda:0') CE Loss : tensor(0.0069, device='cuda:0')
Epoch : 407 Iter : 0 VAT Loss : tensor(0.3327, device='cuda:0') CE Loss : tensor(0.0246, device='cuda:0')
Epoch : 407 Iter : 100 VAT Loss : tensor(0.3657, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 407 Iter : 200 VAT Loss : tensor(0.3884, device='cuda:0') CE Loss : tensor(0.0077, device='cuda:0')
Epoch : 407 Iter : 300 VAT Loss : tensor(0.3747, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 408 Iter : 0 VAT Loss : tensor(0.2608, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 408 Iter : 100 VAT Loss : tensor(0.2942, device='cuda:0') CE Loss : tensor(0.0193, device='cuda:0')
Epoch : 408 Iter : 200 VAT Loss : tensor(0.2332, device='cuda:0') CE Loss : tensor(0.0057, device='cuda:0')
Epoch : 408 Iter : 300 VAT Loss : tensor(0.2895, device='cuda:0') CE Loss : tensor(0.0002, device='cuda:0')
Epoch : 409 Iter : 0 VAT Loss : tensor(0.2978, device='cuda:0') CE Loss : tensor(0.0038, device='cuda:0')
Epoch : 409 Iter : 100 VAT Loss : tensor(0.2171, device='cuda:0') CE Loss : tensor(0.0183, device='cuda:0')
Epoch : 409 Iter : 200 VAT Loss : tensor(0.2717, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 409 Iter : 300 VAT Loss : tensor(0.2671, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 410 Iter : 0 VAT Loss : tensor(0.3083, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 410 Iter : 100 VAT Loss : tensor(0.2638, device='cuda:0') CE Loss : tensor(0.0503, device='cuda:0')
Epoch : 410 Iter : 200 VAT Loss : tensor(0.3907, device='cuda:0') CE Loss : tensor(0.0121, device='cuda:0')
Epoch : 410 Iter : 300 VAT Loss : tensor(0.3142, device='cuda:0') CE Loss : tensor(0.0190, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7800, device='cuda:0')
Epoch : 411 Iter : 0 VAT Loss : tensor(0.2277, device='cuda:0') CE Loss : tensor(0.0045, device='cuda:0')
Epoch : 411 Iter : 100 VAT Loss : tensor(0.3319, device='cuda:0') CE Loss : tensor(0.0351, device='cuda:0')
Epoch : 411 Iter : 200 VAT Loss : tensor(0.2566, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 411 Iter : 300 VAT Loss : tensor(0.2610, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 412 Iter : 0 VAT Loss : tensor(0.3453, device='cuda:0') CE Loss : tensor(0.0069, device='cuda:0')
Epoch : 412 Iter : 100 VAT Loss : tensor(0.3488, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 412 Iter : 200 VAT Loss : tensor(0.3676, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 412 Iter : 300 VAT Loss : tensor(0.4041, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 413 Iter : 0 VAT Loss : tensor(0.2921, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 413 Iter : 100 VAT Loss : tensor(0.3081, device='cuda:0') CE Loss : tensor(0.0218, device='cuda:0')
Epoch : 413 Iter : 200 VAT Loss : tensor(0.2606, device='cuda:0') CE Loss : tensor(0.0062, device='cuda:0')
Epoch : 413 Iter : 300 VAT Loss : tensor(0.2445, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 414 Iter : 0 VAT Loss : tensor(0.3321, device='cuda:0') CE Loss : tensor(0.0004, device='cuda:0')
Epoch : 414 Iter : 100 VAT Loss : tensor(0.2831, device='cuda:0') CE Loss : tensor(0.0069, device='cuda:0')
Epoch : 414 Iter : 200 VAT Loss : tensor(0.3595, device='cuda:0') CE Loss : tensor(0.0094, device='cuda:0')
Epoch : 414 Iter : 300 VAT Loss : tensor(0.2897, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 415 Iter : 0 VAT Loss : tensor(0.1856, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 415 Iter : 100 VAT Loss : tensor(0.2971, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 415 Iter : 200 VAT Loss : tensor(0.2972, device='cuda:0') CE Loss : tensor(0.0459, device='cuda:0')
Epoch : 415 Iter : 300 VAT Loss : tensor(0.1754, device='cuda:0') CE Loss : tensor(0.0887, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7100, device='cuda:0')
Epoch : 416 Iter : 0 VAT Loss : tensor(0.3743, device='cuda:0') CE Loss : tensor(0.0902, device='cuda:0')
Epoch : 416 Iter : 100 VAT Loss : tensor(0.2287, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 416 Iter : 200 VAT Loss : tensor(0.2073, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 416 Iter : 300 VAT Loss : tensor(0.2263, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 417 Iter : 0 VAT Loss : tensor(0.2734, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 417 Iter : 100 VAT Loss : tensor(0.2746, device='cuda:0') CE Loss : tensor(0.0086, device='cuda:0')
Epoch : 417 Iter : 200 VAT Loss : tensor(0.3758, device='cuda:0') CE Loss : tensor(0.0070, device='cuda:0')
Epoch : 417 Iter : 300 VAT Loss : tensor(0.3074, device='cuda:0') CE Loss : tensor(0.0097, device='cuda:0')
Epoch : 418 Iter : 0 VAT Loss : tensor(0.2853, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 418 Iter : 100 VAT Loss : tensor(0.3354, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 418 Iter : 200 VAT Loss : tensor(0.2896, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 418 Iter : 300 VAT Loss : tensor(0.3396, device='cuda:0') CE Loss : tensor(0.0142, device='cuda:0')
Epoch : 419 Iter : 0 VAT Loss : tensor(0.3329, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 419 Iter : 100 VAT Loss : tensor(0.2926, device='cuda:0') CE Loss : tensor(0.0735, device='cuda:0')
Epoch : 419 Iter : 200 VAT Loss : tensor(0.2325, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 419 Iter : 300 VAT Loss : tensor(0.2770, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 420 Iter : 0 VAT Loss : tensor(0.3017, device='cuda:0') CE Loss : tensor(0.0087, device='cuda:0')
Epoch : 420 Iter : 100 VAT Loss : tensor(0.2256, device='cuda:0') CE Loss : tensor(0.0014, device='cuda:0')
Epoch : 420 Iter : 200 VAT Loss : tensor(0.2365, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 420 Iter : 300 VAT Loss : tensor(0.3148, device='cuda:0') CE Loss : tensor(0.0420, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7200, device='cuda:0')
Epoch : 421 Iter : 0 VAT Loss : tensor(0.2409, device='cuda:0') CE Loss : tensor(0.0004, device='cuda:0')
Epoch : 421 Iter : 100 VAT Loss : tensor(0.2396, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 421 Iter : 200 VAT Loss : tensor(0.1722, device='cuda:0') CE Loss : tensor(0.0016, device='cuda:0')
Epoch : 421 Iter : 300 VAT Loss : tensor(0.2382, device='cuda:0') CE Loss : tensor(0.0043, device='cuda:0')
Epoch : 422 Iter : 0 VAT Loss : tensor(0.3058, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 422 Iter : 100 VAT Loss : tensor(0.2578, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 422 Iter : 200 VAT Loss : tensor(0.2951, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 422 Iter : 300 VAT Loss : tensor(0.1902, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 423 Iter : 0 VAT Loss : tensor(0.2928, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 423 Iter : 100 VAT Loss : tensor(0.2510, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 423 Iter : 200 VAT Loss : tensor(0.3032, device='cuda:0') CE Loss : tensor(0.0120, device='cuda:0')
Epoch : 423 Iter : 300 VAT Loss : tensor(0.2931, device='cuda:0') CE Loss : tensor(0.0565, device='cuda:0')
Epoch : 424 Iter : 0 VAT Loss : tensor(0.3139, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 424 Iter : 100 VAT Loss : tensor(0.2968, device='cuda:0') CE Loss : tensor(0.0072, device='cuda:0')
Epoch : 424 Iter : 200 VAT Loss : tensor(0.2143, device='cuda:0') CE Loss : tensor(0.0094, device='cuda:0')
Epoch : 424 Iter : 300 VAT Loss : tensor(0.3266, device='cuda:0') CE Loss : tensor(0.0122, device='cuda:0')
Epoch : 425 Iter : 0 VAT Loss : tensor(0.2458, device='cuda:0') CE Loss : tensor(0.0036, device='cuda:0')
Epoch : 425 Iter : 100 VAT Loss : tensor(0.2652, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 425 Iter : 200 VAT Loss : tensor(0.2443, device='cuda:0') CE Loss : tensor(0.0040, device='cuda:0')
Epoch : 425 Iter : 300 VAT Loss : tensor(0.4057, device='cuda:0') CE Loss : tensor(0.0237, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7700, device='cuda:0')
Epoch : 426 Iter : 0 VAT Loss : tensor(0.3332, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 426 Iter : 100 VAT Loss : tensor(0.3580, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 426 Iter : 200 VAT Loss : tensor(0.3232, device='cuda:0') CE Loss : tensor(0.0136, device='cuda:0')
Epoch : 426 Iter : 300 VAT Loss : tensor(0.3115, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 427 Iter : 0 VAT Loss : tensor(0.2746, device='cuda:0') CE Loss : tensor(0.0271, device='cuda:0')
Epoch : 427 Iter : 100 VAT Loss : tensor(0.2665, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 427 Iter : 200 VAT Loss : tensor(0.3398, device='cuda:0') CE Loss : tensor(0.0427, device='cuda:0')
Epoch : 427 Iter : 300 VAT Loss : tensor(0.3387, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 428 Iter : 0 VAT Loss : tensor(0.3236, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 428 Iter : 100 VAT Loss : tensor(0.2598, device='cuda:0') CE Loss : tensor(0.0341, device='cuda:0')
Epoch : 428 Iter : 200 VAT Loss : tensor(0.2356, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 428 Iter : 300 VAT Loss : tensor(0.2133, device='cuda:0') CE Loss : tensor(0.0114, device='cuda:0')
Epoch : 429 Iter : 0 VAT Loss : tensor(0.2008, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 429 Iter : 100 VAT Loss : tensor(0.2527, device='cuda:0') CE Loss : tensor(0.0002, device='cuda:0')
Epoch : 429 Iter : 200 VAT Loss : tensor(0.2689, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 429 Iter : 300 VAT Loss : tensor(0.2885, device='cuda:0') CE Loss : tensor(0.0295, device='cuda:0')
Epoch : 430 Iter : 0 VAT Loss : tensor(0.2368, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
Epoch : 430 Iter : 100 VAT Loss : tensor(0.2309, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 430 Iter : 200 VAT Loss : tensor(0.3990, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 430 Iter : 300 VAT Loss : tensor(0.3034, device='cuda:0') CE Loss : tensor(0.0200, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 431 Iter : 0 VAT Loss : tensor(0.1510, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 431 Iter : 100 VAT Loss : tensor(0.3166, device='cuda:0') CE Loss : tensor(0.0037, device='cuda:0')
Epoch : 431 Iter : 200 VAT Loss : tensor(0.2846, device='cuda:0') CE Loss : tensor(0.0062, device='cuda:0')
Epoch : 431 Iter : 300 VAT Loss : tensor(0.3420, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 432 Iter : 0 VAT Loss : tensor(0.2548, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 432 Iter : 100 VAT Loss : tensor(0.2434, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 432 Iter : 200 VAT Loss : tensor(0.2466, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 432 Iter : 300 VAT Loss : tensor(0.4054, device='cuda:0') CE Loss : tensor(0.0047, device='cuda:0')
Epoch : 433 Iter : 0 VAT Loss : tensor(0.3058, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 433 Iter : 100 VAT Loss : tensor(0.3212, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 433 Iter : 200 VAT Loss : tensor(0.3408, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 433 Iter : 300 VAT Loss : tensor(0.3088, device='cuda:0') CE Loss : tensor(0.0014, device='cuda:0')
Epoch : 434 Iter : 0 VAT Loss : tensor(0.2930, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 434 Iter : 100 VAT Loss : tensor(0.3080, device='cuda:0') CE Loss : tensor(0.0138, device='cuda:0')
Epoch : 434 Iter : 200 VAT Loss : tensor(0.3083, device='cuda:0') CE Loss : tensor(0.0052, device='cuda:0')
Epoch : 434 Iter : 300 VAT Loss : tensor(0.2931, device='cuda:0') CE Loss : tensor(0.0084, device='cuda:0')
Epoch : 435 Iter : 0 VAT Loss : tensor(0.3727, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 435 Iter : 100 VAT Loss : tensor(0.2860, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 435 Iter : 200 VAT Loss : tensor(0.2333, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 435 Iter : 300 VAT Loss : tensor(0.2857, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7400, device='cuda:0')
Epoch : 436 Iter : 0 VAT Loss : tensor(0.2428, device='cuda:0') CE Loss : tensor(0.0063, device='cuda:0')
Epoch : 436 Iter : 100 VAT Loss : tensor(0.2359, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 436 Iter : 200 VAT Loss : tensor(0.4415, device='cuda:0') CE Loss : tensor(0.0296, device='cuda:0')
Epoch : 436 Iter : 300 VAT Loss : tensor(0.2482, device='cuda:0') CE Loss : tensor(0.0156, device='cuda:0')
Epoch : 437 Iter : 0 VAT Loss : tensor(0.3346, device='cuda:0') CE Loss : tensor(0.0126, device='cuda:0')
Epoch : 437 Iter : 100 VAT Loss : tensor(0.2770, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 437 Iter : 200 VAT Loss : tensor(0.3079, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 437 Iter : 300 VAT Loss : tensor(0.2432, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 438 Iter : 0 VAT Loss : tensor(0.2660, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 438 Iter : 100 VAT Loss : tensor(0.3379, device='cuda:0') CE Loss : tensor(0.0189, device='cuda:0')
Epoch : 438 Iter : 200 VAT Loss : tensor(0.2719, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 438 Iter : 300 VAT Loss : tensor(0.2991, device='cuda:0') CE Loss : tensor(0.0014, device='cuda:0')
Epoch : 439 Iter : 0 VAT Loss : tensor(0.3270, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 439 Iter : 100 VAT Loss : tensor(0.3335, device='cuda:0') CE Loss : tensor(0.0101, device='cuda:0')
Epoch : 439 Iter : 200 VAT Loss : tensor(0.2849, device='cuda:0') CE Loss : tensor(0.0068, device='cuda:0')
Epoch : 439 Iter : 300 VAT Loss : tensor(0.3182, device='cuda:0') CE Loss : tensor(0.0029, device='cuda:0')
Epoch : 440 Iter : 0 VAT Loss : tensor(0.2283, device='cuda:0') CE Loss : tensor(0.0004, device='cuda:0')
Epoch : 440 Iter : 100 VAT Loss : tensor(0.3581, device='cuda:0') CE Loss : tensor(0.0003, device='cuda:0')
Epoch : 440 Iter : 200 VAT Loss : tensor(0.3244, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 440 Iter : 300 VAT Loss : tensor(0.2705, device='cuda:0') CE Loss : tensor(0.0093, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7700, device='cuda:0')
Epoch : 441 Iter : 0 VAT Loss : tensor(0.3112, device='cuda:0') CE Loss : tensor(0.0097, device='cuda:0')
Epoch : 441 Iter : 100 VAT Loss : tensor(0.3961, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 441 Iter : 200 VAT Loss : tensor(0.3026, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 441 Iter : 300 VAT Loss : tensor(0.2992, device='cuda:0') CE Loss : tensor(0.0204, device='cuda:0')
Epoch : 442 Iter : 0 VAT Loss : tensor(0.1811, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 442 Iter : 100 VAT Loss : tensor(0.2224, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 442 Iter : 200 VAT Loss : tensor(0.2339, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 442 Iter : 300 VAT Loss : tensor(0.3446, device='cuda:0') CE Loss : tensor(0.0052, device='cuda:0')
Epoch : 443 Iter : 0 VAT Loss : tensor(0.3005, device='cuda:0') CE Loss : tensor(0.0326, device='cuda:0')
Epoch : 443 Iter : 100 VAT Loss : tensor(0.1815, device='cuda:0') CE Loss : tensor(7.8080e-05, device='cuda:0')
Epoch : 443 Iter : 200 VAT Loss : tensor(0.2003, device='cuda:0') CE Loss : tensor(0.0080, device='cuda:0')
Epoch : 443 Iter : 300 VAT Loss : tensor(0.3617, device='cuda:0') CE Loss : tensor(0.0108, device='cuda:0')
Epoch : 444 Iter : 0 VAT Loss : tensor(0.2254, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 444 Iter : 100 VAT Loss : tensor(0.2520, device='cuda:0') CE Loss : tensor(0.1169, device='cuda:0')
Epoch : 444 Iter : 200 VAT Loss : tensor(0.3770, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 444 Iter : 300 VAT Loss : tensor(0.3776, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 445 Iter : 0 VAT Loss : tensor(0.3048, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 445 Iter : 100 VAT Loss : tensor(0.3379, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 445 Iter : 200 VAT Loss : tensor(0.3006, device='cuda:0') CE Loss : tensor(0.0029, device='cuda:0')
Epoch : 445 Iter : 300 VAT Loss : tensor(0.3105, device='cuda:0') CE Loss : tensor(0.0056, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 446 Iter : 0 VAT Loss : tensor(0.3149, device='cuda:0') CE Loss : tensor(0.0074, device='cuda:0')
Epoch : 446 Iter : 100 VAT Loss : tensor(0.3098, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 446 Iter : 200 VAT Loss : tensor(0.3230, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 446 Iter : 300 VAT Loss : tensor(0.3357, device='cuda:0') CE Loss : tensor(0.0004, device='cuda:0')
Epoch : 447 Iter : 0 VAT Loss : tensor(0.2914, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 447 Iter : 100 VAT Loss : tensor(0.2751, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 447 Iter : 200 VAT Loss : tensor(0.3688, device='cuda:0') CE Loss : tensor(0.0178, device='cuda:0')
Epoch : 447 Iter : 300 VAT Loss : tensor(0.2786, device='cuda:0') CE Loss : tensor(0.0106, device='cuda:0')
Epoch : 448 Iter : 0 VAT Loss : tensor(0.2944, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 448 Iter : 100 VAT Loss : tensor(0.3317, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 448 Iter : 200 VAT Loss : tensor(0.3011, device='cuda:0') CE Loss : tensor(0.0054, device='cuda:0')
Epoch : 448 Iter : 300 VAT Loss : tensor(0.2998, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 449 Iter : 0 VAT Loss : tensor(0.3235, device='cuda:0') CE Loss : tensor(0.0002, device='cuda:0')
Epoch : 449 Iter : 100 VAT Loss : tensor(0.3091, device='cuda:0') CE Loss : tensor(0.0002, device='cuda:0')
Epoch : 449 Iter : 200 VAT Loss : tensor(0.2363, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 449 Iter : 300 VAT Loss : tensor(0.2836, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 450 Iter : 0 VAT Loss : tensor(0.2846, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 450 Iter : 100 VAT Loss : tensor(0.3122, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 450 Iter : 200 VAT Loss : tensor(0.3107, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 450 Iter : 300 VAT Loss : tensor(0.3195, device='cuda:0') CE Loss : tensor(0.0003, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7200, device='cuda:0')
Epoch : 451 Iter : 0 VAT Loss : tensor(0.2100, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 451 Iter : 100 VAT Loss : tensor(0.2498, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 451 Iter : 200 VAT Loss : tensor(0.2913, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 451 Iter : 300 VAT Loss : tensor(0.2340, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 452 Iter : 0 VAT Loss : tensor(0.2678, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 452 Iter : 100 VAT Loss : tensor(0.2952, device='cuda:0') CE Loss : tensor(0.0051, device='cuda:0')
Epoch : 452 Iter : 200 VAT Loss : tensor(0.2262, device='cuda:0') CE Loss : tensor(0.0050, device='cuda:0')
Epoch : 452 Iter : 300 VAT Loss : tensor(0.3446, device='cuda:0') CE Loss : tensor(0.0147, device='cuda:0')
Epoch : 453 Iter : 0 VAT Loss : tensor(0.2327, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 453 Iter : 100 VAT Loss : tensor(0.2719, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 453 Iter : 200 VAT Loss : tensor(0.3020, device='cuda:0') CE Loss : tensor(0.0467, device='cuda:0')
Epoch : 453 Iter : 300 VAT Loss : tensor(0.3132, device='cuda:0') CE Loss : tensor(0.0063, device='cuda:0')
